[2026-06-19 20:11:13]: NEW PENDING PROCESS: PID=51331 | powershell.exe | USER:Artemis UID:4086 | P=18
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=28624 | netstat.exe | USER:Zeus UID:25 | P=131
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=52589 | cmd.exe | USER:Hermes UID:642 | P=54
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=92717 | notepad.exe | USER:Poseidon UID:56 | P=70
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=20455 | control.exe | USER:Demeter UID:1507 | P=54
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=37456 | services.exe | USER:Hera UID:87 | P=196
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=23093 | diskpart.exe | USER:Zeus UID:25 | P=133
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=81510 | services.exe | USER:Prometheus UID:1024 | P=130
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=48718 | ftp.exe | USER:Hera UID:87 | P=226
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=37243 | ipconfig.exe | USER:Hades UID:219 | P=82
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=95746 | diskpart.exe | USER:Ares UID:98 | P=99
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=95506 | notepad.exe | USER:Hades UID:219 | P=85
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=40845 | taskmgr.exe | USER:Zeus UID:25 | P=164
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=32785 | diskpart.exe | USER:Hermes UID:642 | P=84
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=49389 | explorer.exe | USER:Artemis UID:4086 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=25813 | java.exe | USER:Prometheus UID:1024 | P=196
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=49164 | regedit.exe | USER:Ares UID:98 | P=83
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=40486 | git.exe | USER:Ares UID:98 | P=84
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=43816 | control.exe | USER:Demeter UID:1507 | P=99
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=10631 | node.exe | USER:Hera UID:87 | P=98
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=85022 | gradle.exe | USER:Apollo UID:731 | P=98
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=23755 | wmic.exe | USER:Ares UID:98 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=49395 | services.exe | USER:Zeus UID:25 | P=197
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=70521 | control.exe | USER:Cronos UID:333 | P=100
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=64188 | netstat.exe | USER:Hermes UID:642 | P=83
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=94010 | ftp.exe | USER:Zeus UID:25 | P=100
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=31840 | ssh.exe | USER:Zeus UID:25 | P=102
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=84132 | java.exe | USER:Hades UID:219 | P=70
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=41107 | git.exe | USER:Hades UID:219 | P=101
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=7816 | ftp.exe | USER:Cronos UID:333 | P=115
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=64623 | taskmgr.exe | USER:Athena UID:314 | P=226
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=72506 | calc.exe | USER:Zeus UID:25 | P=131
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=43416 | python.exe | USER:Apollo UID:731 | P=84
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=86476 | docker.exe | USER:Zeus UID:25 | P=131
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=2285 | chrome.exe | USER:Prometheus UID:1024 | P=98
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=98860 | regedit.exe | USER:Hera UID:87 | P=195
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=48276 | control.exe | USER:Demeter UID:1507 | P=114
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=75445 | chrome.exe | USER:Artemis UID:4086 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=92604 | services.exe | USER:Demeter UID:1507 | P=115
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=62411 | diskpart.exe | USER:Demeter UID:1507 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=83169 | explorer.exe | USER:Hermes UID:642 | P=83
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=57433 | regedit.exe | USER:Artemis UID:4086 | P=99
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=86130 | node.exe | USER:Prometheus UID:1024 | P=133
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=79989 | mvn.exe | USER:Zeus UID:25 | P=163
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=99708 | gradle.exe | USER:Prometheus UID:1024 | P=162
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=23001 | ftp.exe | USER:Athena UID:314 | P=98
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=61260 | explorer.exe | USER:Hera UID:87 | P=100
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=86510 | wmic.exe | USER:Poseidon UID:56 | P=114
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=69686 | diskpart.exe | USER:Poseidon UID:56 | P=54
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=87844 | mvn.exe | USER:Ares UID:98 | P=66
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=50995 | notepad.exe | USER:Hera UID:87 | P=102
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=41232 | powershell.exe | USER:Demeter UID:1507 | P=100
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=45373 | ipconfig.exe | USER:Hera UID:87 | P=229
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=87838 | ping.exe | USER:Apollo UID:731 | P=101
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=49223 | chrome.exe | USER:Demeter UID:1507 | P=84
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=50169 | taskmgr.exe | USER:Demeter UID:1507 | P=70
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=1596 | notepad.exe | USER:Prometheus UID:1024 | P=226
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=75375 | explorer.exe | USER:Prometheus UID:1024 | P=130
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=89843 | netstat.exe | USER:Prometheus UID:1024 | P=100
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=75318 | ipconfig.exe | USER:Hera UID:87 | P=197
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=26181 | node.exe | USER:Hades UID:219 | P=69
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=19831 | ping.exe | USER:Hermes UID:642 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=7568 | services.exe | USER:Ares UID:98 | P=52
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=73318 | powershell.exe | USER:Poseidon UID:56 | P=117
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=76993 | wmic.exe | USER:Poseidon UID:56 | P=98
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=59857 | calc.exe | USER:Athena UID:314 | P=196
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=57864 | git.exe | USER:Artemis UID:4086 | P=116
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=28368 | ssh.exe | USER:Ares UID:98 | P=66
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=57463 | python.exe | USER:Hermes UID:642 | P=83
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=45983 | taskmgr.exe | USER:Poseidon UID:56 | P=116
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=86847 | node.exe | USER:Athena UID:314 | P=196
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=2640 | cmd.exe | USER:Hades UID:219 | P=54
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=69545 | netstat.exe | USER:Artemis UID:4086 | P=67
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=94643 | explorer.exe | USER:Apollo UID:731 | P=99
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=65657 | powershell.exe | USER:Cronos UID:333 | P=115
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=13618 | node.exe | USER:Hades UID:219 | P=83
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=61408 | ssh.exe | USER:Prometheus UID:1024 | P=196
[2026-06-19 21:21:52]: NEW PENDING PROCESS: PID=62562 | chrome.exe | USER:Hera UID:87 | P=196
[2026-06-19 21:22:04]: EXECUTING PROCESS: PID=58753 | USER:Hera UID:87
[2026-06-19 21:22:04]: EVENT: RAM | Instructions [load, move, read, memcpy]
[2026-06-19 21:22:04]: EVENT: CPU | Instructions [mov, inc, sub, jump, mod, pop, jmp, sub]
[2026-06-19 21:22:04]: EVENT: CPU | Instructions [push, pop, sub, xor, loop]
[2026-06-19 21:22:04]: EVENT: CPU | Instructions [push, div, mod, test, ret, div, jump]
[2026-06-19 21:22:04]: EVENT: RAM | Instructions [calloc, fetch, malloc, copy, alloc, alloc, write]
[2026-06-19 21:22:04]: EVENT: CPU | Instructions [call, mul, test, mov, ret, call, div, cmp]
[2026-06-19 21:22:04]: EVENT: RAM | Instructions [cache, alloc, move, copy, store, memcpy]
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=51331 | powershell.exe | USER:Artemis UID:4086 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=47122 | services.exe | USER:Hermes UID:642 | P=85
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=57160 | powershell.exe | USER:Apollo UID:731 | P=115
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=19520 | taskmgr.exe | USER:Zeus UID:25 | P=131
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=69402 | netstat.exe | USER:Ares UID:98 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=54724 | gradle.exe | USER:Zeus UID:25 | P=163
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=55995 | ftp.exe | USER:Prometheus UID:1024 | P=133
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=11014 | cmd.exe | USER:Hades UID:219 | P=84
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=83656 | ssh.exe | USER:Artemis UID:4086 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=24752 | ssh.exe | USER:Zeus UID:25 | P=166
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=36887 | docker.exe | USER:Hades UID:219 | P=50
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=68906 | netstat.exe | USER:Ares UID:98 | P=50
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=99038 | cmd.exe | USER:Hermes UID:642 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=96813 | gradle.exe | USER:Demeter UID:1507 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=53121 | docker.exe | USER:Ares UID:98 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=58698 | taskmgr.exe | USER:Athena UID:314 | P=98
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=24741 | control.exe | USER:Demeter UID:1507 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=55956 | mvn.exe | USER:Zeus UID:25 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=74438 | ping.exe | USER:Hera UID:87 | P=163
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=91329 | ssh.exe | USER:Poseidon UID:56 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=43803 | ping.exe | USER:Artemis UID:4086 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=27505 | chrome.exe | USER:Hera UID:87 | P=130
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=43451 | cmd.exe | USER:Hera UID:87 | P=228
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=62192 | notepad.exe | USER:Apollo UID:731 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=77653 | chrome.exe | USER:Ares UID:98 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=76208 | ftp.exe | USER:Cronos UID:333 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=27009 | ping.exe | USER:Athena UID:314 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=94876 | cmd.exe | USER:Zeus UID:25 | P=163
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=19491 | control.exe | USER:Ares UID:98 | P=115
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=73893 | ping.exe | USER:Hera UID:87 | P=198
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=82095 | regedit.exe | USER:Cronos UID:333 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=84665 | control.exe | USER:Demeter UID:1507 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=30125 | control.exe | USER:Cronos UID:333 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=17696 | netstat.exe | USER:Artemis UID:4086 | P=50
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=77055 | wmic.exe | USER:Hades UID:219 | P=50
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=31700 | cmd.exe | USER:Ares UID:98 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=68843 | notepad.exe | USER:Zeus UID:25 | P=133
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=28110 | java.exe | USER:Apollo UID:731 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=70368 | ftp.exe | USER:Apollo UID:731 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=2455 | ipconfig.exe | USER:Zeus UID:25 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=13200 | ipconfig.exe | USER:Athena UID:314 | P=162
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=69281 | ipconfig.exe | USER:Artemis UID:4086 | P=82
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=23926 | wmic.exe | USER:Zeus UID:25 | P=194
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=74200 | services.exe | USER:Hera UID:87 | P=102
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=73480 | docker.exe | USER:Zeus UID:25 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=19399 | ssh.exe | USER:Apollo UID:731 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=69372 | ssh.exe | USER:Hades UID:219 | P=85
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=50849 | ipconfig.exe | USER:Hermes UID:642 | P=54
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=25776 | git.exe | USER:Ares UID:98 | P=101
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=88525 | regedit.exe | USER:Hermes UID:642 | P=56
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=10474 | notepad.exe | USER:Artemis UID:4086 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=58753 | control.exe | USER:Hera UID:87 | P=229
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=64496 | control.exe | USER:Cronos UID:333 | P=116
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=23751 | diskpart.exe | USER:Prometheus UID:1024 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=77515 | control.exe | USER:Hermes UID:642 | P=84
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=72653 | cmd.exe | USER:Demeter UID:1507 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=86178 | notepad.exe | USER:Athena UID:314 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=31227 | explorer.exe | USER:Hades UID:219 | P=84
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=17545 | node.exe | USER:Demeter UID:1507 | P=115
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=68117 | python.exe | USER:Poseidon UID:56 | P=115
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=14193 | chrome.exe | USER:Hades UID:219 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=11521 | java.exe | USER:Zeus UID:25 | P=131
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=56218 | explorer.exe | USER:Apollo UID:731 | P=82
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=80628 | cmd.exe | USER:Hera UID:87 | P=197
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=26850 | diskpart.exe | USER:Demeter UID:1507 | P=99
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=28731 | wmic.exe | USER:Athena UID:314 | P=228
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=82378 | mvn.exe | USER:Poseidon UID:56 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=23909 | git.exe | USER:Cronos UID:333 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=74401 | ipconfig.exe | USER:Ares UID:98 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=34314 | ssh.exe | USER:Poseidon UID:56 | P=101
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=17757 | python.exe | USER:Hades UID:219 | P=50
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=92499 | control.exe | USER:Hades UID:219 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=26162 | regedit.exe | USER:Artemis UID:4086 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=52882 | taskmgr.exe | USER:Hera UID:87 | P=134
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=23186 | cmd.exe | USER:Hera UID:87 | P=165
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=25102 | java.exe | USER:Apollo UID:731 | P=116
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=44977 | regedit.exe | USER:Hades UID:219 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=8604 | git.exe | USER:Hades UID:219 | P=116
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=94444 | chrome.exe | USER:Hera UID:87 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=37812 | gradle.exe | USER:Hades UID:219 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=26362 | python.exe | USER:Ares UID:98 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=82260 | notepad.exe | USER:Ares UID:98 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=93803 | wmic.exe | USER:Ares UID:98 | P=82
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=77474 | control.exe | USER:Artemis UID:4086 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=22932 | docker.exe | USER:Hades UID:219 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=87309 | notepad.exe | USER:Demeter UID:1507 | P=85
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=57818 | java.exe | USER:Hermes UID:642 | P=101
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=35113 | ssh.exe | USER:Zeus UID:25 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=80030 | python.exe | USER:Apollo UID:731 | P=117
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=75564 | docker.exe | USER:Hera UID:87 | P=98
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=14250 | ipconfig.exe | USER:Prometheus UID:1024 | P=196
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=16716 | regedit.exe | USER:Cronos UID:333 | P=114
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=90367 | chrome.exe | USER:Hera UID:87 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=78219 | node.exe | USER:Hermes UID:642 | P=99
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=57104 | mvn.exe | USER:Apollo UID:731 | P=99
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=17245 | calc.exe | USER:Demeter UID:1507 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=93048 | cmd.exe | USER:Hera UID:87 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=21677 | ipconfig.exe | USER:Zeus UID:25 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=25896 | powershell.exe | USER:Hera UID:87 | P=131
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=21904 | calc.exe | USER:Artemis UID:4086 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=43216 | diskpart.exe | USER:Cronos UID:333 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=45364 | regedit.exe | USER:Athena UID:314 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=90618 | explorer.exe | USER:Ares UID:98 | P=85
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=74550 | taskmgr.exe | USER:Hera UID:87 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=15431 | calc.exe | USER:Zeus UID:25 | P=134
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=72587 | chrome.exe | USER:Poseidon UID:56 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=43278 | ssh.exe | USER:Cronos UID:333 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=71958 | services.exe | USER:Prometheus UID:1024 | P=228
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=56672 | java.exe | USER:Cronos UID:333 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=71116 | diskpart.exe | USER:Demeter UID:1507 | P=116
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=93201 | notepad.exe | USER:Ares UID:98 | P=56
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=11760 | gradle.exe | USER:Artemis UID:4086 | P=116
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=57848 | ssh.exe | USER:Zeus UID:25 | P=133
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=74481 | git.exe | USER:Hermes UID:642 | P=99
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=38998 | ftp.exe | USER:Prometheus UID:1024 | P=162
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=71817 | calc.exe | USER:Poseidon UID:56 | P=85
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=64768 | wmic.exe | USER:Demeter UID:1507 | P=84
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=89568 | notepad.exe | USER:Athena UID:314 | P=98
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=94402 | java.exe | USER:Athena UID:314 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=28216 | explorer.exe | USER:Apollo UID:731 | P=114
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=50806 | git.exe | USER:Cronos UID:333 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=27954 | chrome.exe | USER:Apollo UID:731 | P=86
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=54364 | regedit.exe | USER:Hermes UID:642 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=11598 | ssh.exe | USER:Athena UID:314 | P=227
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=16417 | ssh.exe | USER:Hermes UID:642 | P=99
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=67833 | wmic.exe | USER:Zeus UID:25 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=40862 | control.exe | USER:Zeus UID:25 | P=98
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=16806 | ping.exe | USER:Demeter UID:1507 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=47273 | netstat.exe | USER:Ares UID:98 | P=66
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=32042 | wmic.exe | USER:Hades UID:219 | P=69
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=17404 | control.exe | USER:Hera UID:87 | P=100
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=97338 | regedit.exe | USER:Hermes UID:642 | P=54
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=51644 | explorer.exe | USER:Artemis UID:4086 | P=101
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=56964 | cmd.exe | USER:Hera UID:87 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=26447 | chrome.exe | USER:Hermes UID:642 | P=70
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=90517 | control.exe | USER:Ares UID:98 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=45091 | java.exe | USER:Poseidon UID:56 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=31495 | git.exe | USER:Zeus UID:25 | P=164
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=59450 | docker.exe | USER:Ares UID:98 | P=67
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=41824 | ipconfig.exe | USER:Athena UID:314 | P=163
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=89486 | docker.exe | USER:Hades UID:219 | P=70
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=8713 | calc.exe | USER:Poseidon UID:56 | P=86
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=94358 | netstat.exe | USER:Hades UID:219 | P=83
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=11517 | java.exe | USER:Hermes UID:642 | P=52
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=16442 | python.exe | USER:Athena UID:314 | P=98
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=70109 | python.exe | USER:Poseidon UID:56 | P=101
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=49517 | netstat.exe | USER:Athena UID:314 | P=168
[2026-06-19 21:57:24]: NEW PENDING PROCESS: PID=28903 | calc.exe | USER:Apollo UID:731 | P=98
